Gate_1,Gate_2,Delay,Fidelity
2,0,10000,0.7182984846928395
2,1,10000,0.7043074041020936
2,2,10000,0.7045609966326096
0,0,11000,0.6920775783677344
0,1,11000,0.7005438425905268
0,2,11000,0.7083565664197929
1,0,11000,0.70514175806443
1,1,11000,0.7055365740975624
1,2,11000,0.7021857456597934
2,0,11000,0.699726739309365
2,1,11000,0.7182248254388789
2,2,11000,0.6759582847391942
0,0,12000,0.6843991108016115
0,1,12000,0.6744167714901643
0,2,12000,0.675920505952494
1,0,12000,0.6538872985647608
1,1,12000,0.6649169658905767
1,2,12000,0.6604811717711528
2,0,12000,0.6840579892327827
2,1,12000,0.6820469286708003
2,2,12000,0.6627659053669772
0,0,13000,0.6550958725914404
0,1,13000,0.6214695978963143
0,2,13000,0.6691153180464982
1,0,13000,0.6445295427176839
1,1,13000,0.6459038594766562
1,2,13000,0.6615459235812147
2,0,13000,0.6334427169590247
2,1,13000,0.6465070771555913
2,2,13000,0.6598478056154681
0,0,14000,0.6260338957734041
0,1,14000,0.6104624160819536
0,2,14000,0.6560391296310162
1,0,14000,0.64284104504173
1,1,14000,0.6241812052188697
1,2,14000,0.625137764609418
2,0,14000,0.6251952421677979
2,1,14000,0.6155156940772275
2,2,14000,0.6467702567955248
0,0,15000,0.6276266288122319
0,1,15000,0.6403178480565117
0,2,15000,0.6330115170327487
1,0,15000,0.5963442944607542
1,1,15000,0.6266921123417503
1,2,15000,0.6116907158966572
2,0,15000,0.626226806572507
2,1,15000,0.6290157950727184
2,2,15000,0.6241445893612408
0,0,16000,0.5935218307033546
0,1,16000,0.6062182252682943
0,2,16000,0.60838489865196
1,0,16000,0.613815565063151
1,1,16000,0.6135319919624799
1,2,16000,0.6090363220838632
2,0,16000,0.6070713129075624
2,1,16000,0.61075471688899
2,2,16000,0.6195068083072784
0,0,17000,0.5634007997413427
0,1,17000,0.5687124698445478
0,2,17000,0.5799299526320753
1,0,17000,0.586341950120547
1,1,17000,0.5812472555470086
1,2,17000,0.5921320970244011
2,0,17000,0.59712159156897
2,1,17000,0.5870122236798169
2,2,17000,0.5668090324711558
0,0,18000,0.5679479850682557
0,1,18000,0.5874018874119846
0,2,18000,0.5727481823146776
1,0,18000,0.5434090703822901
1,1,18000,0.5810125142700029
1,2,18000,0.5669781022487452
2,0,18000,0.5397582126603361
2,1,18000,0.5789477938561922
2,2,18000,0.547079665602443
0,0,19000,0.555295679165749
0,1,19000,0.5581043884793978
0,2,19000,0.5696816279272727
1,0,19000,0.5321044606773502
1,1,19000,0.5309077827102685
1,2,19000,0.5496818553895553
2,0,19000,0.5280986377467719
2,1,19000,0.5597971806419718
2,2,19000,0.5661144211108387
0,0,20000,0.5495040241508633
0,1,20000,0.5512377837553988
0,2,20000,0.5373046102097229
1,0,20000,0.5263671875000001
1,1,20000,0.5201873655080094
1,2,20000,0.526979507930378
2,0,20000,0.510410056056607
2,1,20000,0.5256831935191352
2,2,20000,0.5539836460791614
0,0,21000,0.4994412876109494
0,1,21000,0.5226980283685703
0,2,21000,0.5523537795658441
1,0,21000,0.5188309766368306
1,1,21000,0.5394701967699581
1,2,21000,0.5362497175392462
2,0,21000,0.5323431180870153
2,1,21000,0.5153243267690286
2,2,21000,0.5366007277754022
0,0,22000,0.4970808582853506
0,1,22000,0.48102163139698006
0,2,22000,0.5188815641904364
1,0,22000,0.49785986655867126
1,1,22000,0.49127592661671804
1,2,22000,0.4966333417084406
2,0,22000,0.5223523918163543
2,1,22000,0.5099401638358908
2,2,22000,0.49912537660794953
0,0,23000,0.5065295969227661
0,1,23000,0.4948917156888066
0,2,23000,0.4923922596896158
1,0,23000,0.47860322063534533
1,1,23000,0.4648387333529778
1,2,23000,0.45900581872411206
2,0,23000,0.5140741159552169
2,1,23000,0.4908080892210033
2,2,23000,0.502580873334258
0,0,24000,0.48874717923914546
0,1,24000,0.48962794309247254
0,2,24000,0.4706760744042421
1,0,24000,0.4820548297914464
1,1,24000,0.46132520500760305
1,2,24000,0.478754434980136
2,0,24000,0.46999397281785327
2,1,24000,0.44778526145242126
2,2,24000,0.49947527695122224
0,0,25000,0.4558049981527789
0,1,25000,0.46734513907338454
0,2,25000,0.4887693984204586
1,0,25000,0.47317135827041423
1,1,25000,0.48598312103516256
1,2,25000,0.45999443061970546
2,0,25000,0.45939214442627047
2,1,25000,0.47302160705843305
2,2,25000,0.4501021441229245
0,0,26000,0.4395734391555483
0,1,26000,0.44281657531212754
0,2,26000,0.4700409830460227
1,0,26000,0.4700505818483636
1,1,26000,0.45611467032338454
1,2,26000,0.4513787517439108
2,0,26000,0.4736966554903853
2,1,26000,0.4422841651410351
2,2,26000,0.46547007048233185
0,0,27000,0.4459370180577409
0,1,27000,0.44463464356154314
0,2,27000,0.4494867999636999
1,0,27000,0.4485030494319348
1,1,27000,0.4350373630155508
1,2,27000,0.4820548297914464
2,0,27000,0.44576338067478494
2,1,27000,0.4582705732178022
2,2,27000,0.43905796640562106
0,0,28000,0.438701307876276
0,1,28000,0.4339833838910351
0,2,28000,0.4320936709350772
1,0,28000,0.41989680674992613
1,1,28000,0.43574171766362013
1,2,28000,0.43583662403346685
2,0,28000,0.40887450217902543
2,1,28000,0.4300589782360532
2,2,28000,0.42769221685859893
0,0,29000,0.42050540463625946
0,1,29000,0.4095440396824921
0,2,29000,0.4219603414460066
1,0,29000,0.4327331865397595
1,1,29000,0.3984575824858983
1,2,29000,0.43354482895751945
2,0,29000,0.41598107372302395
2,1,29000,0.4009417994965079
2,2,29000,0.42786235905204745
0,0,30000,0.39611153054375725
0,1,30000,0.40459826135760446
0,2,30000,0.4339177014674343
1,0,30000,0.40075679678729953
1,1,30000,0.43022440041002213
1,2,30000,0.42112779909525
2,0,30000,0.4045297472627606
2,1,30000,0.4235196576339101
2,2,30000,0.4212412583617428
0,0,31000,0.40735940342188215
0,1,31000,0.38614798783044807
0,2,31000,0.4165580684679055
1,0,31000,0.4087998666489069
1,1,31000,0.39839823723979434
1,2,31000,0.42167115039483727
2,0,31000,0.38144437798805353
2,1,31000,0.41128776285687263
2,2,31000,0.4124518760088074
0,0,32000,0.4017004191338729
0,1,32000,0.36677541197068614
0,2,32000,0.42274663372301396
1,0,32000,0.39743368333349327
1,1,32000,0.40024347484132444
1,2,32000,0.41000675274911974
2,0,32000,0.3751898603436251
2,1,32000,0.38807469689312657
2,2,32000,0.39666622471739565
0,0,33000,0.3868098821279079
0,1,33000,0.3759706077522086
0,2,33000,0.38818103728614567
1,0,33000,0.36457350875180083
1,1,33000,0.3786781577594274
1,2,33000,0.38010798504610444
2,0,33000,0.3713929207093986
2,1,33000,0.37578730427225204
2,2,33000,0.39291575663472356
0,0,34000,0.38237571009279697
0,1,34000,0.3763192152044587
0,2,34000,0.3655073846659271
1,0,34000,0.4014993596552365
1,1,34000,0.389788252033866
1,2,34000,0.355629184702998
2,0,34000,0.3612361255761014
2,1,34000,0.38015162525379503
2,2,34000,0.3663781404994143
0,0,35000,0.36947492553232913
0,1,35000,0.38419807707067183
0,2,35000,0.3710132386831966
1,0,35000,0.36977696571886154
1,1,35000,0.3671226069786419
1,2,35000,0.3703751500140562
2,0,35000,0.36659791176155093
2,1,35000,0.3814442084087382
2,2,35000,0.3597623224516669
0,0,36000,0.3704193188711689
0,1,36000,0.3392522287939731
0,2,36000,0.3662066930011004
1,0,36000,0.3716208526882762
1,1,36000,0.3403547404706811
1,2,36000,0.33907446922009277
2,0,36000,0.3480598654736169
2,1,36000,0.32870970106241626
2,2,36000,0.3792662723783377
0,0,37000,0.31553013659266654
0,1,37000,0.3558070826828867
0,2,37000,0.2973971970343814
1,0,37000,0.34877010839197126
1,1,37000,0.332373309862894
1,2,37000,0.34542289015489924
2,0,37000,0.34076636579188013
2,1,37000,0.34177923386039355
2,2,37000,0.35118652836570746
0,0,38000,0.34357773375755357
0,1,38000,0.32185737882518073
0,2,38000,0.3170633580738297
1,0,38000,0.32797948861936976
1,1,38000,0.33276731572433943
1,2,38000,0.3474878602703595
2,0,38000,0.3343383784455727
2,1,38000,0.30989116390627625
2,2,38000,0.33746246235797056
0,0,39000,0.32359496363212337
0,1,39000,0.34292915937714374
0,2,39000,0.3168852285710792
1,0,39000,0.31470941432550764
1,1,39000,0.3128408454755598
1,2,39000,0.3422120400911308
2,0,39000,0.3382674911145004
2,1,39000,0.3155478983990211
2,2,39000,0.3320005021325545
0,0,40000,0.3134027662307789
0,1,40000,0.3116814664365072
0,2,40000,0.3144743282612695
1,0,40000,0.3346729475707854
1,1,40000,0.320466192315623
1,2,40000,0.33011181510959187
2,0,40000,0.3302609426754148
2,1,40000,0.32844141510101954
2,2,40000,0.298334816057115
0,0,41000,0.3273679398931556
0,1,41000,0.3327137182752007
0,2,41000,0.306720866406727
1,0,41000,0.3174968429012199
1,1,41000,0.3073958106933183
1,2,41000,0.32380584201591023
2,0,41000,0.32758964866335155
2,1,41000,0.3315646161530911
2,2,41000,0.3081396757222938
0,0,42000,0.29613092270451286
0,1,42000,0.2685099876368383
0,2,42000,0.325747013614474
1,0,42000,0.2825291470152647
1,1,42000,0.31145358428927233
1,2,42000,0.30937472151234346
2,0,42000,0.3081396757222938
2,1,42000,0.3051993229552863
2,2,42000,0.3182540277119796
0,0,43000,0.301302026978277
0,1,43000,0.31496406664867793
0,2,43000,0.3015128766265551
1,0,43000,0.3136602302280923
1,1,43000,0.28929734563176257
1,2,43000,0.29939636185267915
2,0,43000,0.316891498417954
2,1,43000,0.311403242961087
2,2,43000,0.2835667554802692
0,0,44000,0.2869897460729725
0,1,44000,0.27969117527859555
0,2,44000,0.29553460322298675
1,0,44000,0.3015854606950265
1,1,44000,0.2899479457303678
1,2,44000,0.3034027852683644
2,0,44000,0.31634463231001103
2,1,44000,0.2707997113067602
2,2,44000,0.30191422662009
0,0,45000,0.28188824604666046
0,1,45000,0.25888058274582076
0,2,45000,0.28825971533561273
1,0,45000,0.29271948027972183
1,1,45000,0.28498751659831995
1,2,45000,0.2900388552497446
2,0,45000,0.30452360078172697
2,1,45000,0.28479335100902436
2,2,45000,0.2924259076546702
0,0,46000,0.29466778154940143
0,1,46000,0.2708990625971642
0,2,46000,0.2732664946172531
1,0,46000,0.27321698383867365
1,1,46000,0.2465527792495165
1,2,46000,0.2783803658179511
2,0,46000,0.2566789603180049
2,1,46000,0.2700087144598834
2,2,46000,0.2797372146663589
0,0,47000,0.24901482047388154
0,1,47000,0.2611645113109375
0,2,47000,0.2782472229809413
1,0,47000,0.2770314402303496
1,1,47000,0.2770314402303496
1,2,47000,0.2648916772340182
2,0,47000,0.28360852593769637
2,1,47000,0.2621067452069026
2,2,47000,0.2655352120666989
0,0,48000,0.29326158836776567
0,1,48000,0.27146241813201605
0,2,48000,0.27125936837030573
1,0,48000,0.27526590095945974
1,1,48000,0.25801779421776366
1,2,48000,0.27245306176831263
2,0,48000,0.27738429037600143
2,1,48000,0.2587439116390505
2,2,48000,0.28012960143390087
0,0,49000,0.2704513927903248
0,1,49000,0.23906234030038384
0,2,49000,0.2714454388736479
1,0,49000,0.26964795265323505
1,1,49000,0.24993894993530844
1,2,49000,0.2527447972786897
2,0,49000,0.26530057889464753
2,1,49000,0.28147888100800544
2,2,49000,0.2591907139251321
0,0,50000,0.241568163231061
0,1,50000,0.2909631826637471
0,2,50000,0.2748240490125445
1,0,50000,0.27978323890210927
1,1,50000,0.25292874486859124
1,2,50000,0.23757081389567775
2,0,50000,0.24878698610514471
2,1,50000,0.23534751030367476
2,2,50000,0.28815534953287164
0,0,51000,0.2623672643066284
0,1,51000,0.2451968362022914
0,2,51000,0.24260477793965154
1,0,51000,0.25388277276910115
1,1,51000,0.25584446477996103
1,2,51000,0.24237452975330123
2,0,51000,0.2597068711095184
2,1,51000,0.24605886782353725
2,2,51000,0.22682852152221175
0,0,52000,0.23826295057777436
0,1,52000,0.2606681013160376
0,2,52000,0.23966136189318266
1,0,52000,0.2360362080524738
1,1,52000,0.24947134062503468
1,2,52000,0.24009137829751917
2,0,52000,0.2509528111642414
2,1,52000,0.22511888386336418
2,2,52000,0.2537925798206288
0,0,53000,0.24971276827879696
0,1,53000,0.2533142017753823
0,2,53000,0.26823381405845503
1,0,53000,0.23395645229212902
1,1,53000,0.22699169959592047
1,2,53000,0.24888549344019942
2,0,53000,0.24672146118141783
2,1,53000,0.24412499899987206
2,2,53000,0.24530781949446337
0,0,54000,0.27147032301367874
0,1,54000,0.2323907750238831
0,2,54000,0.2347716293036906
1,0,54000,0.2543268005102372
1,1,54000,0.21645215901279113
1,2,54000,0.24226219874151167
2,0,54000,0.2314574414712521
2,1,54000,0.24104377807281918
2,2,54000,0.22183883029505627
0,0,55000,0.23168636269607615
0,1,55000,0.23214030717808504
0,2,55000,0.22976729700135287
1,0,55000,0.2351802354333615
1,1,55000,0.21321611446085056
1,2,55000,0.2546721723668465
2,0,55000,0.23971600747376912
2,1,55000,0.2408535871774896
2,2,55000,0.24015396031567904
0,0,56000,0.2109911059196921
0,1,56000,0.23111967590528762
0,2,56000,0.2331880999844924
1,0,56000,0.22404644069068488
1,1,56000,0.2209502429094425
1,2,56000,0.22889438391373423
2,0,56000,0.22279382981285545
2,1,56000,0.22508887960932739
2,2,56000,0.24483169740718666
0,0,57000,0.23301514576901683
0,1,57000,0.24071644069616477
0,2,57000,0.2765276220631954
1,0,57000,0.22208971850515968
1,1,57000,0.22002214662019018
1,2,57000,0.2294898248242045
2,0,57000,0.2234272137231341
2,1,57000,0.23281740745233923
2,2,57000,0.2484707402228908
0,0,58000,0.2285132623242045
0,1,58000,0.23506961992350114
0,2,58000,0.23547661784459858
1,0,58000,0.2309901303099961
1,1,58000,0.20589337793556214
1,2,58000,0.21691170361056816
2,0,58000,0.20900156658089833
2,1,58000,0.2140060043723528
2,2,58000,0.23639255445780957
0,0,59000,0.2303184710621509
0,1,59000,0.21937443569276766
0,2,59000,0.2269175590987982
1,0,59000,0.21971970440081545
1,1,59000,0.21807818102006946
1,2,59000,0.21570997096498068
2,0,59000,0.2325796787248343
2,1,59000,0.2478596552411279
2,2,59000,0.21761432594587554
0,0,60000,0.21599040309564138
0,1,60000,0.2163152823250652
0,2,60000,0.2160074347370541
1,0,60000,0.22027380554175302
1,1,60000,0.1968581777809009
1,2,60000,0.22030410700250663
2,0,60000,0.22486606919598207
2,1,60000,0.21608013072621068
2,2,60000,0.19523723005527172
0,0,61000,0.19777584550676366
0,1,61000,0.22576383739712075
0,2,61000,0.19864864736355992
1,0,61000,0.2020858792736136
1,1,61000,0.1820597058305456
1,2,61000,0.22475710257755646
2,0,61000,0.22071188305585465
2,1,61000,0.21179991574912027
2,2,61000,0.17406902475679023
0,0,62000,0.21350034297766665
0,1,62000,0.22737372598985145
0,2,62000,0.18969212567998378
1,0,62000,0.18502603563626946
1,1,62000,0.20758880672778496
1,2,62000,0.20165532166369216
2,0,62000,0.2012293032982272
2,1,62000,0.21142809535315835
2,2,62000,0.2163152823250652
0,0,63000,0.21136372704837209
0,1,63000,0.19266087303951795
0,2,63000,0.21305326002335906
1,0,63000,0.19459399184850834
1,1,63000,0.20635896082621086
1,2,63000,0.18965828509805918
2,0,63000,0.2259902133426131
2,1,63000,0.17231414957481886
2,2,63000,0.1914217496904436
0,0,64000,0.2224607635795594
0,1,64000,0.21520820502088875
0,2,64000,0.2122984753179729
1,0,64000,0.20673714570581203
1,1,64000,0.2050423547136661
1,2,64000,0.20378474877130187
2,0,64000,0.17845819994774834
2,1,64000,0.2037405914459733
2,2,64000,0.2024674839329644
0,0,65000,0.19214118875522315
0,1,65000,0.17374670509399467
0,2,65000,0.1959509752870028
1,0,65000,0.21143265822334376
1,1,65000,0.17874881294767975
1,2,65000,0.19933886152607902
2,0,65000,0.18581042634413808
2,1,65000,0.19678452408656857
2,2,65000,0.18839071707448374
0,0,66000,0.1936337892613178
0,1,66000,0.18490463374877186
0,2,66000,0.17434053296253713
1,0,66000,0.19952390671967532
1,1,66000,0.20422296209424742
1,2,66000,0.20781580490615825
2,0,66000,0.1823094667979991
2,1,66000,0.19251565310133842
2,2,66000,0.20331076804080397
0,0,67000,0.20283201903686143
0,1,67000,0.20547102132640538
0,2,67000,0.18884075772343303
1,0,67000,0.18247064893172588
1,1,67000,0.18242486988398365
1,2,67000,0.1889517871680978
2,0,67000,0.19334793020962596
2,1,67000,0.1956611704900396
2,2,67000,0.1776115188235002
0,0,68000,0.1978093768423773
0,1,68000,0.1849297414950436
0,2,68000,0.19695487762406924
1,0,68000,0.17699315797734944
1,1,68000,0.178875490245775
1,2,68000,0.17733418713760205
2,0,68000,0.18513624084270006
2,1,68000,0.20478947584456403
2,2,68000,0.17895610391990893
0,0,69000,0.20114234231537154
0,1,69000,0.18747817464928365
0,2,69000,0.2050423547136661
1,0,69000,0.19181438835204007
1,1,69000,0.17262485859844975
1,2,69000,0.17714725069694853
2,0,69000,0.14959648371467948
2,1,69000,0.17924107114153973
2,2,69000,0.1677884188083671
0,0,70000,0.16656900868480437
0,1,70000,0.17734369262263006
0,2,70000,0.18034581297345223
1,0,70000,0.18385666868912934
1,1,70000,0.1643911040126194
1,2,70000,0.1769531106303328
2,0,70000,0.18262815941981903
2,1,70000,0.19059964942303406
2,2,70000,0.17805172599573144
0,0,71000,0.1788448969425409
0,1,71000,0.18392288681047206
0,2,71000,0.1804659935287703
1,0,71000,0.17146395525577654
1,1,71000,0.17336667197950936
1,2,71000,0.1871515444986396
2,0,71000,0.18312987937486797
2,1,71000,0.18513624084270006
2,2,71000,0.18222753795790325
0,0,72000,0.18409423743365727
0,1,72000,0.16398044722509036
0,2,72000,0.17376688593985712
1,0,72000,0.1802201589963092
1,1,72000,0.15234330931151543
1,2,72000,0.18167216553760762
2,0,72000,0.1763872982552945
2,1,72000,0.16580903521533857
2,2,72000,0.16679685975074027
0,0,73000,0.16558987975634296
0,1,73000,0.16052952992838754
0,2,73000,0.16829223422394815
1,0,73000,0.16405627960431876
1,1,73000,0.1856410320980569
1,2,73000,0.18462707891409344
2,0,73000,0.16001660523008407
2,1,73000,0.1724175161295291
2,2,73000,0.17254580298329134
0,0,74000,0.16223775902607143
0,1,74000,0.18622127757166132
0,2,74000,0.19058347062862685
1,0,74000,0.16287755435965576
1,1,74000,0.1669778249061443
1,2,74000,0.16997713245806323
2,0,74000,0.18162338565138864
2,1,74000,0.17646205189698658
2,2,74000,0.17851389844705567
0,0,75000,0.1790122576544769
0,1,75000,0.14193495654584323
0,2,75000,0.1773182931192019
1,0,75000,0.16874613233095376
1,1,75000,0.15343964329787443
1,2,75000,0.162498997105071
2,0,75000,0.1765622696783354
2,1,75000,0.15562652950525496
2,2,75000,0.1424503140778296
0,0,76000,0.18107092384399462
0,1,76000,0.18121788780855327
0,2,76000,0.1477156920988392
1,0,76000,0.1783177920103141
1,1,76000,0.16112246681519843
1,2,76000,0.17406902475679023
2,0,76000,0.1739300270654548
2,1,76000,0.14897858363972497
2,2,76000,0.1710764760025865
0,0,77000,0.1550694123903431
0,1,77000,0.15996035389459648
0,2,77000,0.1479419305642353
1,0,77000,0.14843563630395634
1,1,77000,0.16204467359773536
1,2,77000,0.1687023127107384
2,0,77000,0.14972186191340633
2,1,77000,0.1788966764241414
2,2,77000,0.1605121402809854
0,0,78000,0.1746029315369785
0,1,78000,0.15956231719496555
0,2,78000,0.165871001331831
1,0,78000,0.15241008856212632
1,1,78000,0.1452473938234492
1,2,78000,0.1729735418509648
2,0,78000,0.16179620547362733
2,1,78000,0.17762962487485404
2,2,78000,0.1667664925594671
0,0,79000,0.16618914280988675
0,1,79000,0.14978276683559735
0,2,79000,0.16542868460507104
1,0,79000,0.15881826547469938
1,1,79000,0.1412322437855824
1,2,79000,0.1482315814276886
2,0,79000,0.16294635242022637
2,1,79000,0.1705151579748676
2,2,79000,0.18930711777153572
0,0,80000,0.1705151579748676
0,1,80000,0.1661582360428299
0,2,80000,0.17526683229301837
1,0,80000,0.16279464578679034
1,1,80000,0.1520601448646763
1,2,80000,0.15266091474997542
2,0,80000,0.1652606819387025
2,1,80000,0.15996035389459648
2,2,80000,0.15218093941055952
0,0,81000,0.1406206914869408
0,1,81000,0.16653085201055337
0,2,81000,0.14425705418273752
1,0,81000,0.15124500641580038
1,1,81000,0.1693928928755562
1,2,81000,0.12108313393580832
2,0,81000,0.14823433393825705
2,1,81000,0.14960559719191222
2,2,81000,0.15446649845906749
0,0,82000,0.1321543326972062
0,1,82000,0.16112246681519843
0,2,82000,0.15853073734934592
1,0,82000,0.14186734971008166
1,1,82000,0.15340042902831416
1,2,82000,0.1537930085418207
2,0,82000,0.14914717470763666
2,1,82000,0.14005199780825586
2,2,82000,0.14389640313014346
0,0,83000,0.145581579261574
0,1,83000,0.1553945072286985
0,2,83000,0.1286950913160736
1,0,83000,0.1390972685590673
1,1,83000,0.16765603956723638
1,2,83000,0.13112958214057913
2,0,83000,0.14088059918943988
2,1,83000,0.15482700856904938
2,2,83000,0.1563693979689668
0,0,84000,0.1501244089382697
0,1,84000,0.13714787544711074
0,2,84000,0.13552180766040076
1,0,84000,0.15599027416682068
1,1,84000,0.13225023621541182
1,2,84000,0.15361111067703379
2,0,84000,0.13668506541480252
2,1,84000,0.1614796143301285
2,2,84000,0.14772331590656534
0,0,85000,0.14280523025450592
0,1,85000,0.12948062411892505
0,2,85000,0.14574552802942214
1,0,85000,0.14289760138221919
1,1,85000,0.13376043511385513
1,2,85000,0.144315569808064
2,0,85000,0.13357061495852832
2,1,85000,0.14360698112397574
2,2,85000,0.1709854701021274
0,0,86000,0.13842773437500006
0,1,86000,0.16992029988280305
0,2,86000,0.1440036445518561
1,0,86000,0.14718156495812154
1,1,86000,0.14403855640990168
1,2,86000,0.16070045790116474
2,0,86000,0.1597891189287076
2,1,86000,0.16216773312666688
2,2,86000,0.14543725317121928
0,0,87000,0.14012844220215873
0,1,87000,0.1539681705127057
0,2,87000,0.170896921083977
1,0,87000,0.1654863690194777
1,1,87000,0.1508349818522865
1,2,87000,0.15482700856904938
2,0,87000,0.15124500641580038
2,1,87000,0.15842128831726096
2,2,87000,0.15797858403564805
0,0,88000,0.14832425489540163
0,1,88000,0.13020724462271616
0,2,88000,0.1520601448646763
1,0,88000,0.14855095160715062
1,1,88000,0.1478123465310366
1,2,88000,0.16253903904373126
2,0,88000,0.14749465214697338
2,1,88000,0.12969382589778844
2,2,88000,0.13415513750157146
0,0,89000,0.1550382065234526
0,1,89000,0.13756669755271422
0,2,89000,0.12650308969015692
1,0,89000,0.1675180195903386
1,1,89000,0.16771466813652217
1,2,89000,0.13158258320113972
2,0,89000,0.1428707671395549
2,1,89000,0.14574552802942214
2,2,89000,0.15345887981176906
0,0,90000,0.11739580784104345
0,1,90000,0.14367263873345645
0,2,90000,0.1390972685590673
1,0,90000,0.13840895123911506
1,1,90000,0.13381303534272398
1,2,90000,0.13638239869691918
2,0,90000,0.14787805032773235
2,1,90000,0.1422872476978655
2,2,90000,0.12986861635792163
0,0,91000,0.1411580745327094
0,1,91000,0.13899581376804226
0,2,91000,0.14265430041820742
1,0,91000,0.13982450003395483
1,1,91000,0.14321280910887482
1,2,91000,0.141500946894209
2,0,91000,0.15295398211980984
2,1,91000,0.13944116584648072
2,2,91000,0.15204255464701513
0,0,92000,0.12531707496562813
0,1,92000,0.12817318900903643
0,2,92000,0.14470985372424874
1,0,92000,0.1489514751802833
1,1,92000,0.1340886594946173
1,2,92000,0.16635597967911503
2,0,92000,0.16513206753998544
2,1,92000,0.15182290862514364
2,2,92000,0.13530271316382095
0,0,93000,0.14368842337072651
0,1,93000,0.12948062411892505
0,2,93000,0.13257955730822796
1,0,93000,0.14052876106632672
1,1,93000,0.14423795680973603
1,2,93000,0.13494288930203677
2,0,93000,0.13524712412985107
2,1,93000,0.13620411250348355
2,2,93000,0.1409846375316912
0,0,94000,0.13169487816216702
0,1,94000,0.11424590142952974
0,2,94000,0.1373751545790976
1,0,94000,0.13595332610114613
1,1,94000,0.13073588524393684
1,2,94000,0.15105496878395483
2,0,94000,0.13756975035947205
2,1,94000,0.12945552672147628
2,2,94000,0.12217980139769018
0,0,95000,0.13014064694521993
0,1,95000,0.12334611073040934
0,2,95000,0.14054576133372415
1,0,95000,0.12272317135522452
1,1,95000,0.14501489548280716
1,2,95000,0.13244614198962087
2,0,95000,0.12952897785899958
2,1,95000,0.14914717470763666
2,2,95000,0.1526122999023053
0,0,96000,0.1334320718661605
0,1,96000,0.13950788807194897
0,2,96000,0.1341898846560912
1,0,96000,0.13769015434364903
1,1,96000,0.11743394377011908
1,2,96000,0.14198686869750782
2,0,96000,0.15480565332375457
2,1,96000,0.12028056210254533
2,2,96000,0.12155459105578205
0,0,97000,0.13955500872319404
0,1,97000,0.12219084408391657
0,2,97000,0.13112958214057913
